rank,model_id,sharpe_ratio,direction_accuracy,ic,rank_ic,ic_decay,max_drawdown,total_return,annual_return,win_rate,profit_factor,num_trades,total_costs,buy_hold_return,excess_return,mse,rmse,mae,sortino_ratio,ic_first_half,ic_second_half,ic_mean,ic_std_approx,icir
92,long_term_forecast_WTI-log_HP_dropout0.1_PatchTST_custom_ftMS_sl512_ll48_pl5_dm64_nh4_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_HP_Dropout_1,-1.0879249584342907,0.5043600562587904,-0.0009451512419849,0.0117745166443686,-0.0241313589561757,0.999999999829289,-0.9999999998202752,-0.4115234788349168,0.3944579484686437,0.7729285405965122,7188,16.83,-0.964742623554914,-0.0352573762653609,0.0007795620315797,0.027920638094064,0.0169058337091303,-1.3107750077221825,-0.0089867085413287,0.0151446504148469,0.0030789709367591003,0.012065679478087801,0.2356533345183297
23,long_term_forecast_WTI-log_HP_dmodel128_PatchTST_custom_ftMS_sl512_ll48_pl5_dm128_nh4_el2_dl1_df256_expand2_dc4_fc1_ebtimeF_dtTrue_HP_DModel_1,-0.7742794330891578,0.510267229254571,-0.0012699023202986,0.0138560796303637,-0.0371329592589155,0.9999988610362592,-0.9999988484900794,-0.2761050893415162,0.3684910259251052,0.8438120735041207,6178,11.844,-0.964742623554914,-0.0352562249351652,0.0007653172569766,0.0276643680024793,0.0165209447489578,-0.9140854156967584,-0.0095548061937325,0.027578153065183,0.009011673435725249,0.01856647962945775,0.46056692907384233
18,long_term_forecast_WTI-log_TimeMixer_pl5_TimeMixer_custom_ftMS_sl512_ll0_pl5_dm32_nh8_el2_dl1_df64_expand2_dc4_fc1_ebtimeF_dtTrue_ModelComparison_1,-0.7123464121093812,0.5234880450070324,-0.0018559888126432,0.0347045797745738,-0.0487420760048004,0.9999981331496576,-0.9999975306276776,-0.2629377723906088,0.4154816743440817,0.8763295176081681,5281,10.698,-0.964742623554914,-0.0352549070727634,0.0007722444378147,0.0277892863854897,0.016672858384791,-0.8195130348145226,-0.017369212475099,0.0313728635297013,0.007001825527301149,0.024371038002400147,0.275977101395645
12,long_term_forecast_WTI-log_Crossformer_pl5_Crossformer_custom_ftMS_sl512_ll48_pl5_dm64_nh4_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_ModelComparison_1,-0.5161424404852186,0.4970464135021097,-0.0018854000158992,-0.0022383081716115,-0.0377424856320371,0.8669865400082388,-0.8610995637986004,-0.0455719210359011,0.2558869701726844,0.693410059183768,614,0.939,-0.964742623554914,0.1036430597563137,0.0007511118403386,0.0274064196920833,0.0164524036073214,-0.1369405582887957,-0.0165226757561164,0.0212198098759206,0.0023485670599021,0.0188712428160185,0.11818923867252458
68,long_term_forecast_WTI-log_HP_dropout0.3_PatchTST_custom_ftMS_sl512_ll48_pl5_dm64_nh4_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_HP_Dropout_2,-0.9379230544524264,0.5133614627285513,-0.0037072878187726,0.0128235369941927,-0.0177857659644537,0.9999999705742204,-0.9999999698820377,-0.3358219994248113,0.3820010587612493,0.8027011268274657,6057,11.7975,-0.964742623554914,-0.0352573463271234,0.0007621239813312,0.0276065930772209,0.0165158742399249,-1.0422466412913305,-0.0092544436834007,0.0085313222810529,-0.0003615607011738997,0.008892882982226801,-0.036547556644859404
67,long_term_forecast_WTI-log_HP_dmodel64_PatchTST_custom_ftMS_sl512_ll48_pl5_dm64_nh4_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_HP_DModel_2,-0.9379230544524264,0.5133614627285513,-0.0037072878187726,0.0128235369941927,-0.0177857659644537,0.9999999705742204,-0.9999999698820377,-0.3358219994248113,0.3820010587612493,0.8027011268274657,6057,11.7975,-0.964742623554914,-0.0352573463271234,0.0007621239813312,0.0276065930772209,0.0165158742399249,-1.0422466412913305,-0.0092544436834007,0.0085313222810529,-0.0003615607011738997,0.008892882982226801,-0.036547556644859404
69,long_term_forecast_WTI-log_PatchTST_pl5_PatchTST_custom_ftMS_sl512_ll48_pl5_dm64_nh4_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_ModelComparison_2,-0.9379230544524264,0.5133614627285513,-0.0037072878187726,0.0128235369941927,-0.0177857659644537,0.9999999705742204,-0.9999999698820377,-0.3358219994248113,0.3820010587612493,0.8027011268274657,6057,11.7975,-0.964742623554914,-0.0352573463271234,0.0007621239813312,0.0276065930772209,0.0165158742399249,-1.0422466412913305,-0.0092544436834007,0.0085313222810529,-0.0003615607011738997,0.008892882982226801,-0.036547556644859404
76,long_term_forecast_WTI-log_HP_dropout0.1_PatchTST_custom_ftMS_sl512_ll48_pl5_dm64_nh4_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_HP_Dropout_0,-0.9623419899313164,0.5016408813877168,-0.0038866837072145,-0.0019292932255247,-0.0525316483729476,0.9999999841094486,-0.9999999825381244,-0.3443217836923153,0.3528663770265974,0.7916850681705146,7149,14.721,-0.964742623554914,-0.0352573589832101,0.000759639507999,0.0275615585190502,0.0166090599600974,-1.213725153543341,-0.0213695706934087,0.0311620776795389,0.004896253493065101,0.026265824186473802,0.1795747474779825
39,long_term_forecast_WTI-log_HP_dmodel32_PatchTST_custom_ftMS_sl512_ll48_pl5_dm32_nh4_el2_dl1_df64_expand2_dc4_fc1_ebtimeF_dtTrue_HP_DModel_0,-0.8655780988490619,0.5112986404125645,-0.0039946705630925,0.0127342684144087,-0.0355257304395159,0.9999998643812552,-0.9999998617130988,-0.3114656236807007,0.370166891261532,0.8234138795582334,6683,13.428,-0.964742623554914,-0.0352572381581846,0.0007613369191156,0.0275923344267141,0.0165590726921798,-1.0624752860510116,-0.0157276608632538,0.019798069576262,0.002035204356504101,0.017762865219757902,0.1084698063257932
21,long_term_forecast_WTI-log_Autoformer_pl5_Autoformer_custom_ftMS_sl512_ll48_pl5_dm64_nh4_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_ModelComparison_1,-0.7496276336937788,0.5116736990154712,-0.0083073610669526,0.0138027872181624,-0.0583314284784918,0.99999979847583,-0.9999990038296938,-0.2785795100911036,0.4142124836667001,0.8648234974356156,4566,8.7525,-0.964742623554914,-0.0352563802747796,0.0007667425904307,0.0276901171978508,0.0166503563686135,-0.8527953824738513,-0.0243745178009237,0.033956910677568,0.0047911964383221504,0.02916571423924585,0.15882920590982602
78,long_term_forecast_WTI-log_TimesNet_pl5_TimesNet_custom_ftMS_sl512_ll48_pl5_dm64_nh8_el2_dl1_df64_expand2_dc4_fc1_ebtimeF_dtTrue_ModelComparison_0,-0.9686495452269582,0.4959212376933896,-0.0085521216220213,-0.0049250478373912,0.0206315053391966,0.9999999825173288,-0.9999999819098466,-0.3437739178219855,0.3626385113945222,0.7954267037825975,6642,13.5585,-0.964742623554914,-0.0352573583549324,0.0007603750157669,0.0275748982911436,0.0166366703510598,-1.1246048944583102,-0.0021006271607441,-0.0227321324999407,-0.012416379830342399,0.0103157526695983,-1.0972650421832852
93,long_term_forecast_WTI-log_TimesNet_pl5_TimesNet_custom_ftMS_sl512_ll48_pl5_dm64_nh8_el2_dl1_df64_expand2_dc4_fc1_ebtimeF_dtTrue_ModelComparison_2,-1.0897029089174313,0.5002344116268167,-0.0108786141491302,-0.0106864288124655,-0.0018881018136805,0.9999999996549512,-0.999999999604757,-0.4004627122361109,0.3763559662515066,0.7691513671806847,6431,13.929,-0.964742623554914,-0.0352573760498429,0.0007746298097309,0.0278321722064768,0.0169740631450213,-1.2890508637276514,-0.0121269159469003,-0.0102388141332197,-0.01118286504006,0.0009440509068403,-5.752351957817662
34,long_term_forecast_WTI-log_HP_dropout0.4_PatchTST_custom_ftMS_sl512_ll48_pl5_dm64_nh4_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_HP_Dropout_2,-0.83669796072487,0.5104547585560244,-0.011084160555836,0.0144749338307579,-0.0221593440921242,0.999999118641566,-0.9999990720968892,-0.2797886225993758,0.3474764967837704,0.8119103513747475,5903,10.599,-0.964742623554914,-0.0352564485419749,0.0007580437083832,0.0275325935644148,0.0164898986065463,-0.9042116719167834,-0.0187175670127524,0.0034417770793717,-0.00763789496669035,0.01107967204606205,-0.6322932392175572
71,long_term_forecast_WTI-log_HP_dmodel128_PatchTST_custom_ftMS_sl512_ll48_pl5_dm128_nh4_el2_dl1_df256_expand2_dc4_fc1_ebtimeF_dtTrue_HP_DModel_0,-0.951266559467716,0.5098921706516644,-0.0131159623040773,0.0030914100058583,-0.0429609185972568,0.9999999770187972,-0.999999977129489,-0.3401280267173595,0.3599427438890112,0.7895577775583047,6342,12.162,-0.964742623554914,-0.0352573535745748,0.000766458612646,0.0276849889406888,0.0165225484522087,-1.1070787912215578,-0.0229656043968389,0.0199953142004179,-0.001485145098210499,0.0214804592986284,-0.06606382362931135
86,long_term_forecast_WTI-log_HP_dropout0.2_PatchTST_custom_ftMS_sl512_ll48_pl5_dm64_nh4_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_HP_Dropout_0,-0.9961337231647336,0.5066104078762307,-0.0133031407283449,0.0095552686789564,-0.0542797704666703,0.9999999911813692,-0.9999999908214704,-0.3542107049954005,0.3816215123331985,0.7974769645644068,6604,14.0115,-0.964742623554914,-0.0352573672665561,0.0007722730129024,0.0277898005192987,0.016715059473807,-1.144862583927701,-0.0294549099177515,0.0248248605489188,-0.0023150246844163506,0.027139885233335152,-0.08226844797767402
72,long_term_forecast_WTI-log_HP_dropout0.4_PatchTST_custom_ftMS_sl512_ll48_pl5_dm64_nh4_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_HP_Dropout_0,-0.9538085228541812,0.5112986404125645,-0.0143994654416233,-0.0005038302166827,-0.0392955649274238,0.9999999206671738,-0.999999915234538,-0.3193825753123377,0.3423913043478261,0.7736371461206284,5653,9.972,-0.964742623554914,-0.0352572916796238,0.0007579814100194,0.0275314621845531,0.016498773223089,-1.010979540583718,-0.0244427404124151,0.0148528245150086,-0.0047949579487032495,0.01964778246371185,-0.2322262914736879
87,long_term_forecast_WTI-log_HP_dmodel32_PatchTST_custom_ftMS_sl512_ll48_pl5_dm32_nh4_el2_dl1_df64_expand2_dc4_fc1_ebtimeF_dtTrue_HP_DModel_2,-1.001352960389468,0.5023909985935302,-0.0146891404195502,-0.0016265435391912,-0.0011856393082949,0.9999999724061288,-0.9999999716746536,-0.3367843384170449,0.3527865980510237,0.782954142691373,6526,12.618,-0.964742623554914,-0.0352573481197394,0.0007597702953409,0.0275639310574689,0.01654923274524,-1.1509055734786158,-0.0147152527676074,-0.0135296134593125,-0.01412243311345995,0.0005928196541474494,-8.866310179364863
19,long_term_forecast_WTI-log_FEDformer_pl5_FEDformer_custom_ftMS_sl512_ll48_pl5_dm64_nh4_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_ModelComparison_1,-0.7247411702422243,0.5194561650257853,-0.0188677757419029,0.0227022852207525,-0.1109211600391221,0.999999884804226,-0.9999986174685016,-0.2729708649679754,0.4202579427492922,0.8678955940265227,4111,7.558499999999999,-0.964742623554914,-0.0352559939135875,0.0007673047779297,0.0277002667483501,0.0165995972357275,-0.7731057371173558,-0.0489632084545322,0.0619579515845898,0.0064973715650288,0.055460580019561,0.11507801660517407
82,long_term_forecast_WTI-log_HP_dmodel64_PatchTST_custom_ftMS_sl512_ll48_pl5_dm64_nh4_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_HP_DModel_0,-0.976692020686416,0.5042662916080638,-0.0193281589838437,2.6414379291034925e-05,-0.0334787530037436,0.9999999539026704,-0.9999999521279244,-0.328509429650621,0.3552409841590832,0.7872751984650668,6244,11.817,-0.964742623554914,-0.0352573285730103,0.0007629435735091,0.0276214332269192,0.0165750056793912,-1.1048222009128232,-0.028798237773143,0.0046805152306005,-0.012058861271271249,0.01673937650187175,-0.6797793186248047
81,long_term_forecast_WTI-log_HP_dropout0.3_PatchTST_custom_ftMS_sl512_ll48_pl5_dm64_nh4_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_HP_Dropout_0,-0.976692020686416,0.5042662916080638,-0.0193281589838437,2.6414379291034925e-05,-0.0334787530037436,0.9999999539026704,-0.9999999521279244,-0.328509429650621,0.3552409841590832,0.7872751984650668,6244,11.817,-0.964742623554914,-0.0352573285730103,0.0007629435735091,0.0276214332269192,0.0165750056793912,-1.1048222009128232,-0.028798237773143,0.0046805152306005,-0.012058861271271249,0.01673937650187175,-0.6797793186248047
80,long_term_forecast_WTI-log_PatchTST_pl5_PatchTST_custom_ftMS_sl512_ll48_pl5_dm64_nh4_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_ModelComparison_0,-0.976692020686416,0.5042662916080638,-0.0193281589838437,2.6414379291034925e-05,-0.0334787530037436,0.9999999539026704,-0.9999999521279244,-0.328509429650621,0.3552409841590832,0.7872751984650668,6244,11.817,-0.964742623554914,-0.0352573285730103,0.0007629435735091,0.0276214332269192,0.0165750056793912,-1.1048222009128232,-0.028798237773143,0.0046805152306005,-0.012058861271271249,0.01673937650187175,-0.6797793186248047
36,long_term_forecast_WTI-log_HP_dropout0.5_PatchTST_custom_ftMS_sl512_ll48_pl5_dm64_nh4_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_HP_Dropout_0,-0.8472413667499055,0.5067041725269573,-0.0207402541370653,-0.005739117161506,-0.0314243759454608,0.9999988090086616,-0.9999988083384832,-0.2755185970146887,0.3364993215739484,0.7980099669379881,5356,9.276,-0.964742623554914,-0.0352561847835689,0.0007569431603537,0.0275126000289638,0.0164935868143545,-0.8908931609681808,-0.0292973933049242,0.0021269826405365,-0.013585205332193848,0.01571218797273035,-0.8128920853667473
22,long_term_forecast_WTI-log_Autoformer_pl5_Autoformer_custom_ftMS_sl512_ll48_pl5_dm64_nh4_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_ModelComparison_2,-0.7545537113557643,0.5176746366619784,-0.0226496940095007,0.0129271758299263,-0.0742477140989396,0.99999988384271,-0.9999991425916094,-0.2811319836724431,0.4119797827723411,0.8564363098216774,4191,7.4475,-0.964742623554914,-0.0352565190366952,0.0007657208607164,0.0276716616905533,0.0165612682558421,-0.800132863288909,-0.0411539915725964,0.0330937225263431,-0.004030134523126651,0.03712385704946975,-0.10571161563996852
33,long_term_forecast_WTI-log_HP_dropout0.4_PatchTST_custom_ftMS_sl512_ll48_pl5_dm64_nh4_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_HP_Dropout_1,-0.8286413871067891,0.5142053445850914,-0.023434390634962,0.0084537476818752,-0.0408442785236881,0.9999989884862278,-0.9999989219945696,-0.2772324623413263,0.3505338078291815,0.8111184525775814,5587,9.861,-0.964742623554914,-0.0352562984396553,0.0007584740805331,0.0275404081402782,0.0164701031876947,-0.8794738651443597,-0.035057574295458,0.00578670422823,-0.014635435033614,0.020422139261844,-0.6831920404738416
41,long_term_forecast_WTI-log_HP_dropout0.2_PatchTST_custom_ftMS_sl512_ll48_pl5_dm64_nh4_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_HP_Dropout_1,-0.8675285826834219,0.5112048757618378,-0.0238835926868084,0.0172182717782028,-0.0613427823409221,0.9999998634734132,-0.9999998589717926,-0.3111461956035661,0.384118190212373,0.8286869357963422,6465,13.407,-0.964742623554914,-0.0352572354168784,0.0007745566495386,0.0278308578656617,0.0166993769456733,-1.010994414369523,-0.0411833882443294,0.0201593940965927,-0.01051199707386835,0.030671391170461047,-0.33190828332392835
20,long_term_forecast_WTI-log_FEDformer_pl5_FEDformer_custom_ftMS_sl512_ll48_pl5_dm64_nh4_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_ModelComparison_2,-0.7247883341147774,0.5195499296765119,-0.0291836745259359,0.0182543296326895,-0.0916657048448008,0.9999998404945848,-0.9999983017954316,-0.2694293664205327,0.4220404739435881,0.868303152445553,4170,7.8015,-0.964742623554914,-0.0352556782405173,0.0007698680804578,0.027746496724053,0.016637635362003,-0.7720320903314332,-0.052750056564333,0.0389156482804678,-0.006917204141932601,0.0458328524224004,-0.14769982574505894
88,long_term_forecast_WTI-log_FEDformer_pl5_FEDformer_custom_ftMS_sl512_ll48_pl5_dm64_nh4_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_ModelComparison_0,-1.0082548784223169,0.5051101734646039,-0.03470956220278,-0.0050387860849496,-0.0500167941022484,0.9999999990194528,-0.9999999962007332,-0.3675308890010236,0.3842617342029295,0.7808970440865006,5124,9.519,-0.964742623554914,-0.035257372645819,0.000766920284224,0.0276933256259353,0.0166317940369546,-1.071616206609762,-0.0476807187683892,0.0023360753338592,-0.022672321717265003,0.0250083970511242,-0.8717308364947851
42,long_term_forecast_WTI-log_HP_dropout0.5_PatchTST_custom_ftMS_sl512_ll48_pl5_dm64_nh4_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_HP_Dropout_2,-0.8711112044856207,0.5075480543834974,-0.0351326539045423,-8.062176803957856e-05,-0.0522854092130247,0.9999993673935152,-0.9999993099259687,-0.2848104438839257,0.3325196636832113,0.7854841553325606,5404,9.141,-0.964742623554914,-0.0352566863710547,0.0007599281649542,0.0275667946079011,0.0164881339123098,-0.9141270920378732,-0.0485713260657505,0.0037140831472741,-0.0224286214592382,0.0261427046065123,-0.8263222764417124
24,long_term_forecast_WTI-log_Autoformer_pl5_Autoformer_custom_ftMS_sl512_ll48_pl5_dm64_nh4_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_ModelComparison_0,-0.7750486776962192,0.5184247538677919,-0.0356587577288156,0.0087718251872147,-0.1120297764753018,0.999999908379848,-0.9999994976166984,-0.2901547168685273,0.4106603366422097,0.8490231703544997,4092,7.2045,-0.964742623554914,-0.0352568740617843,0.0007686235007153,0.0277240599608955,0.0166052704070676,-0.8048555979931845,-0.0632691708760469,0.0487606055992549,-0.007254282638396,0.0560148882376509,-0.12723488307402298
83,long_term_forecast_WTI-log_HP_dmodel64_PatchTST_custom_ftMS_sl512_ll48_pl5_dm64_nh4_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_HP_DModel_1,-0.9894642094354078,0.5106422878574778,-0.0381044335536848,0.0012145930058511,-0.0499935062953883,0.9999999778579304,-0.9999999768677246,-0.3399505592039847,0.3579871664978048,0.7795669650834499,6239,11.856,-0.964742623554914,-0.0352573533128104,0.0007685093811486,0.0277220017521935,0.0165854560960009,-1.1066271954504503,-0.0509559688298677,-0.0009624625344793,-0.0259592156821735,0.0249967531476942,-0.9985560710098126
85,long_term_forecast_WTI-log_PatchTST_pl5_PatchTST_custom_ftMS_sl512_ll48_pl5_dm64_nh4_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_ModelComparison_1,-0.9894642094354078,0.5106422878574778,-0.0381044335536848,0.0012145930058511,-0.0499935062953883,0.9999999778579304,-0.9999999768677246,-0.3399505592039847,0.3579871664978048,0.7795669650834499,6239,11.856,-0.964742623554914,-0.0352573533128104,0.0007685093811486,0.0277220017521935,0.0165854560960009,-1.1066271954504503,-0.0509559688298677,-0.0009624625344793,-0.0259592156821735,0.0249967531476942,-0.9985560710098126
84,long_term_forecast_WTI-log_HP_dropout0.3_PatchTST_custom_ftMS_sl512_ll48_pl5_dm64_nh4_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_HP_Dropout_1,-0.9894642094354078,0.5106422878574778,-0.0381044335536848,0.0012145930058511,-0.0499935062953883,0.9999999778579304,-0.9999999768677246,-0.3399505592039847,0.3579871664978048,0.7795669650834499,6239,11.856,-0.964742623554914,-0.0352573533128104,0.0007685093811486,0.0277220017521935,0.0165854560960009,-1.1066271954504503,-0.0509559688298677,-0.0009624625344793,-0.0259592156821735,0.0249967531476942,-0.9985560710098126
61,long_term_forecast_WTI-log_HP_dropout0.5_PatchTST_custom_ftMS_sl512_ll48_pl5_dm64_nh4_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_HP_Dropout_1,-0.9258710132813752,0.5054852320675105,-0.0390890027589373,-0.0072616606439829,-0.014580746976354,0.9999997286905286,-0.9999997270952008,-0.3003166653564937,0.3442729277467894,0.7822691115624568,5438,9.399,-0.964742623554914,-0.0352571035402867,0.0007592080354131,0.027553729972785,0.0164911628581586,-0.960922978449948,-0.043275820646388,-0.028695073670034,-0.035985447158211,0.007290373488177,-4.340630396149254
